

Measurement ID,6322
Battery Name,LG M50
Battery Type,
Circuit,MCCD_1268
Program,168 - MSM_Rate_2C
Start Time,8/20/2020 11:17:21 AM
End Time,8/21/2020 1:33:24 AM
Test section,TS006015
Comment,
OrderNo,



Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,AhAccu,AhPrev,WhAccu,Watt,LogTempPositive,LogTempMid,LogTempNegative,
5,PAU,2880.079,2880.241,0,0,MSM_Rate_2C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,3000.085,3000.247,0,0,MSM_Rate_2C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,3120.109,3120.271,0,0,MSM_Rate_2C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,24.50000,24.50000,
5,PAU,3240.070,3240.232,0,0,MSM_Rate_2C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,3360.054,3360.216,0,0,MSM_Rate_2C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,3480.074,3480.236,0,0,MSM_Rate_2C,4.14381,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,3600.049,3600.211,0,0,MSM_Rate_2C,4.14381,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,3720.099,3720.261,0,0,MSM_Rate_2C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,3840.066,3840.228,0,0,MSM_Rate_2C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,3960.051,3960.213,0,0,MSM_Rate_2C,4.14381,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,4080.080,4080.242,0,0,MSM_Rate_2C,4.14381,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,4200.125,4200.287,0,0,MSM_Rate_2C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,4320.098,4320.260,0,0,MSM_Rate_2C,4.14381,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,4440.105,4440.267,0,0,MSM_Rate_2C,4.14381,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,24.50000,24.50000,
5,PAU,4560.103,4560.265,0,0,MSM_Rate_2C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,24.50000,24.50000,
5,PAU,4680.051,4680.213,0,0,MSM_Rate_2C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,24.50000,24.50000,
5,PAU,4800.133,4800.295,0,0,MSM_Rate_2C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,24.50000,24.50000,
5,PAU,4920.044,4920.206,0,0,MSM_Rate_2C,4.14381,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,24.50000,24.50000,
5,PAU,5040.131,5040.293,0,0,MSM_Rate_2C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,24.50000,24.50000,
5,PAU,5160.110,5160.272,0,0,MSM_Rate_2C,4.14381,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,24.50000,24.50000,
5,PAU,5280.104,5280.266,0,0,MSM_Rate_2C,4.14381,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,24.50000,24.50000,
5,PAU,5400.085,5400.247,0,0,MSM_Rate_2C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,24.50000,24.50000,
5,PAU,5520.063,5520.225,0,0,MSM_Rate_2C,4.14381,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,24.50000,24.50000,
5,PAU,5640.108,5640.270,0,0,MSM_Rate_2C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,24.50000,24.50000,
5,PAU,5760.097,5760.259,0,0,MSM_Rate_2C,4.14381,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,24.50000,24.50000,
5,PAU,5880.069,5880.231,0,0,MSM_Rate_2C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,24.50000,24.50000,
5,PAU,6000.091,6000.253,0,0,MSM_Rate_2C,4.14381,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,24.50000,24.50000,
5,PAU,6120.104,6120.266,0,0,MSM_Rate_2C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,24.50000,24.50000,
5,PAU,6240.085,6240.247,0,0,MSM_Rate_2C,4.14381,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,24.50000,24.50000,
5,PAU,6360.052,6360.214,0,0,MSM_Rate_2C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,24.50000,24.50000,
5,PAU,6480.087,6480.249,0,0,MSM_Rate_2C,4.14381,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,24.50000,24.50000,
5,PAU,6600.057,6600.219,0,0,MSM_Rate_2C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,24.50000,24.50000,
5,PAU,6720.093,6720.255,0,0,MSM_Rate_2C,4.14381,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,24.50000,24.50000,
5,PAU,6840.085,6840.247,0,0,MSM_Rate_2C,4.14381,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,24.50000,24.50000,
5,PAU,6960.091,6960.253,0,0,MSM_Rate_2C,4.14381,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,24.50000,24.50000,
5,PAU,7080.161,7080.323,0,0,MSM_Rate_2C,4.14381,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,24.50000,24.50000,
5,PAU,7200.056,7200.218,0,0,MSM_Rate_2C,4.14381,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,24.50000,24.50000,
5,PAU,7200.166,7200.328,0,0,MSM_Rate_2C,4.14381,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,24.50000,24.50000,
7,RANGE,0.000,7200.462,1,1,MSM_Rate_2C,4.14381,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,24.50000,24.50000,
7,RANGE,0.000,7200.462,1,1,MSM_Rate_2C,4.14381,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,24.50000,24.50000,
8,CHA,0.000,7200.466,1,1,MSM_Rate_2C,4.19530,1.66823,0.00000,0.00000,0.00000,0.00000,24.50000,24.50000,24.50000,
8,CHA,1.019,7201.485,1,1,MSM_Rate_2C,4.19785,1.66967,0.00054,0.00000,0.00226,7.00868,24.50000,24.50000,24.50000,
8,CHA,2.079,7202.545,1,1,MSM_Rate_2C,4.19952,1.66967,0.00103,0.00000,0.00432,7.01184,24.50000,24.50000,24.50000,
8,CHA,3.091,7203.557,1,1,MSM_Rate_2C,4.19986,1.64545,0.00146,0.00000,0.00613,6.91977,24.50000,24.50000,24.50000,
8,CHA,4.049,7204.515,1,1,MSM_Rate_2C,4.19997,1.61110,0.00186,0.00000,0.00781,6.76658,24.50000,24.50000,24.50000,
8,CHA,5.019,7205.485,1,1,MSM_Rate_2C,4.19997,1.58145,0.00232,0.00000,0.00976,6.64965,24.50000,24.50000,24.50000,
8,CHA,6.078,7206.544,1,1,MSM_Rate_2C,4.19997,1.55434,0.00278,0.00000,0.01168,6.53120,24.50000,24.50000,24.50000,
8,CHA,7.036,7207.502,1,1,MSM_Rate_2C,4.19986,1.52794,0.00323,0.00000,0.01355,6.42626,24.50000,24.50000,24.50000,
8,CHA,8.028,7208.494,1,1,MSM_Rate_2C,4.19986,1.50661,0.00359,0.00000,0.01509,6.32755,24.50000,24.50000,24.50000,
8,CHA,9.017,7209.483,1,1,MSM_Rate_2C,4.19986,1.48528,0.00405,0.00000,0.01701,6.25028,24.50000,24.50000,24.50000,
8,CHA,10.015,7210.481,1,1,MSM_Rate_2C,4.19986,1.46467,0.00444,0.00000,0.01863,6.15141,24.50000,24.50000,24.50000,
8,CHA,11.063,7211.529,1,1,MSM_Rate_2C,4.19986,1.44551,0.00484,0.00000,0.02034,6.07093,24.50000,24.50000,24.50000,
8,CHA,12.041,7212.507,1,1,MSM_Rate_2C,4.19986,1.42852,0.00526,0.00000,0.02211,6.01019,24.50000,24.50000,24.50000,
8,CHA,13.042,7213.508,1,1,MSM_Rate_2C,4.19986,1.41188,0.00562,0.00000,0.02358,5.92971,24.50000,24.50000,24.50000,
8,CHA,14.026,7214.492,1,1,MSM_Rate_2C,4.19986,1.39706,0.00605,0.00000,0.02542,5.87201,24.50000,24.50000,24.50000,
8,CHA,14.985,7215.451,1,1,MSM_Rate_2C,4.19997,1.38187,0.00636,0.00000,0.02669,5.80383,24.50000,24.50000,24.50000,
8,CHA,16.074,7216.540,1,1,MSM_Rate_2C,4.19986,1.36597,0.00677,0.00000,0.02841,5.73686,24.50000,24.50000,24.50000,
8,CHA,17.092,7217.558,1,1,MSM_Rate_2C,4.19986,1.35150,0.00715,0.00000,0.03004,5.67612,24.50000,24.50000,24.50000,
8,CHA,18.036,7218.502,1,1,MSM_Rate_2C,4.19997,1.33921,0.00750,0.00000,0.03150,5.62464,24.50000,24.50000,24.50000,
8,CHA,19.057,7219.523,1,1,MSM_Rate_2C,4.19986,1.32511,0.00789,0.00000,0.03314,5.56527,24.50000,24.50000,24.50000,
8,CHA,20.065,7220.531,1,1,MSM_Rate_2C,4.19997,1.31246,0.00831,0.00000,0.03489,5.51531,24.50000,24.50000,24.50000,
8,CHA,20.960,7221.426,1,1,MSM_Rate_2C,4.19997,1.30089,0.00861,0.00000,0.03616,5.46809,24.50000,24.50000,24.50000,
8,CHA,22.031,7222.497,1,1,MSM_Rate_2C,4.19997,1.28823,0.00899,0.00000,0.03776,5.41357,24.50000,24.50000,24.50000,
8,CHA,23.059,7223.525,1,1,MSM_Rate_2C,4.19997,1.27558,0.00937,0.00000,0.03933,5.36194,24.50000,24.50000,24.50000,
8,CHA,24.153,7224.619,1,1,MSM_Rate_2C,4.19986,1.26364,0.00975,0.00000,0.04096,5.31016,24.50000,24.60000,24.50000,
8,CHA,24.982,7225.448,1,1,MSM_Rate_2C,4.19997,1.25352,0.01006,0.00000,0.04223,5.26917,24.50000,24.60000,24.50000,
8,CHA,26.011,7226.477,1,1,MSM_Rate_2C,4.19986,1.24267,0.01038,0.00000,0.04358,5.21905,24.50000,24.60000,24.50000,
8,CHA,27.054,7227.520,1,1,MSM_Rate_2C,4.19986,1.23183,0.01074,0.00000,0.04510,5.17350,24.50000,24.60000,24.50000,
8,CHA,28.044,7228.510,1,1,MSM_Rate_2C,4.19997,1.22170,0.01112,0.00000,0.04669,5.13402,24.50000,24.60000,24.50000,
8,CHA,29.036,7229.502,1,1,MSM_Rate_2C,4.19986,1.21158,0.01142,0.00000,0.04794,5.08846,24.50000,24.60000,24.50000,
8,CHA,30.052,7230.518,1,1,MSM_Rate_2C,4.19997,1.20182,0.01178,0.00000,0.04948,5.05367,24.50000,24.60000,24.50000,
8,CHA,31.052,7231.518,1,1,MSM_Rate_2C,4.19986,1.19278,0.01209,0.00000,0.05079,5.00950,24.50000,24.60000,24.50000,
8,CHA,31.995,7232.461,1,1,MSM_Rate_2C,4.19997,1.18446,0.01239,0.00000,0.05204,4.97471,24.50000,24.60000,24.50000,
8,CHA,33.009,7233.475,1,1,MSM_Rate_2C,4.19986,1.17470,0.01276,0.00000,0.05357,4.93813,24.50000,24.60000,24.50000,
8,CHA,34.035,7234.501,1,1,MSM_Rate_2C,4.19986,1.16639,0.01306,0.00000,0.05483,4.89865,24.50000,24.60000,24.50000,
8,CHA,35.035,7235.501,1,1,MSM_Rate_2C,4.19986,1.15735,0.01342,0.00000,0.05638,4.86386,24.50000,24.60000,24.50000,
8,CHA,36.011,7236.477,1,1,MSM_Rate_2C,4.19997,1.14903,0.01370,0.00000,0.05752,4.82589,24.50000,24.60000,24.50000,
8,CHA,37.033,7237.499,1,1,MSM_Rate_2C,4.19997,1.14072,0.01406,0.00000,0.05904,4.79388,24.50000,24.60000,24.50000,
8,CHA,38.062,7238.528,1,1,MSM_Rate_2C,4.19997,1.13276,0.01433,0.00000,0.06017,4.75756,24.50000,24.60000,24.50000,
8,CHA,39.057,7239.523,1,1,MSM_Rate_2C,4.19997,1.12408,0.01470,0.00000,0.06172,4.72251,24.50000,24.60000,24.50000,
8,CHA,40.031,7240.497,1,1,MSM_Rate_2C,4.19997,1.11685,0.01499,0.00000,0.06294,4.69226,24.50000,24.60000,24.50000,
8,CHA,41.078,7241.544,1,1,MSM_Rate_2C,4.19997,1.10926,0.01526,0.00000,0.06410,4.65885,24.50000,24.60000,24.50000,
8,CHA,42.073,7242.539,1,1,MSM_Rate_2C,4.19997,1.10131,0.01563,0.00000,0.06564,4.62684,24.50000,24.60000,24.50000,
8,CHA,43.034,7243.500,1,1,MSM_Rate_2C,4.19986,1.09444,0.01591,0.00000,0.06683,4.59811,24.50000,24.60000,24.50000,
8,CHA,44.044,7244.510,1,1,MSM_Rate_2C,4.19997,1.08684,0.01617,0.00000,0.06789,4.56471,24.50000,24.60000,24.50000,
8,CHA,45.105,7245.571,1,1,MSM_Rate_2C,4.19997,1.07997,0.01648,0.00000,0.06923,4.53585,24.50000,24.60000,24.50000,
8,CHA,45.979,7246.445,1,1,MSM_Rate_2C,4.19997,1.07238,0.01680,0.00000,0.07055,4.50852,24.50000,24.60000,24.50000,
8,CHA,47.020,7247.486,1,1,MSM_Rate_2C,4.19997,1.06515,0.01707,0.00000,0.07170,4.47359,24.50000,24.60000,24.50000,
8,CHA,48.023,7248.489,1,1,MSM_Rate_2C,4.19986,1.05864,0.01739,0.00000,0.07304,4.45082,24.50000,24.60000,24.50000,
8,CHA,49.031,7249.497,1,1,MSM_Rate_2C,4.19997,1.05213,0.01767,0.00000,0.07420,4.41893,24.50000,24.60000,24.50000,
8,CHA,50.051,7250.517,1,1,MSM_Rate_2C,4.19997,1.04563,0.01800,0.00000,0.07558,4.39300,24.50000,24.60000,24.50000,
8,CHA,51.050,7251.516,1,1,MSM_Rate_2C,4.19997,1.03948,0.01823,0.00000,0.07656,4.36578,24.50000,24.60000,24.50000,
8,CHA,51.987,7252.453,1,1,MSM_Rate_2C,4.19986,1.03333,0.01855,0.00000,0.07791,4.34148,24.50000,24.60000,24.50000,
8,CHA,53.051,7253.517,1,1,MSM_Rate_2C,4.19986,1.02646,0.01883,0.00000,0.07910,4.31100,24.50000,24.60000,24.50000,
8,CHA,53.999,7254.465,1,1,MSM_Rate_2C,4.19997,1.02032,0.01910,0.00000,0.08023,4.28530,24.50000,24.60000,24.50000,
8,CHA,55.061,7255.527,1,1,MSM_Rate_2C,4.19997,1.01417,0.01943,0.00000,0.08161,4.26241,24.50000,24.60000,24.50000,
8,CHA,56.102,7256.568,1,1,MSM_Rate_2C,4.19997,1.00875,0.01967,0.00000,0.08260,4.23670,24.50000,24.60000,24.50000,
8,CHA,57.004,7257.470,1,1,MSM_Rate_2C,4.19986,1.00296,0.01994,0.00000,0.08373,4.21230,24.50000,24.60000,24.50000,
8,CHA,58.045,7258.511,1,1,MSM_Rate_2C,4.19997,0.99718,0.02026,0.00000,0.08509,4.18963,24.50000,24.60000,24.50000,
8,CHA,59.029,7259.495,1,1,MSM_Rate_2C,4.19986,0.99139,0.02053,0.00000,0.08624,4.16522,24.50000,24.60000,24.50000,
8,CHA,60.030,7260.496,1,1,MSM_Rate_2C,4.19997,0.98561,0.02079,0.00000,0.08731,4.13952,24.50000,24.60000,24.50000,
8,CHA,61.039,7261.505,1,1,MSM_Rate_2C,4.19997,0.98055,0.02109,0.00000,0.08857,4.12119,24.50000,24.60000,24.50000,
8,CHA,62.013,7262.479,1,1,MSM_Rate_2C,4.19997,0.97512,0.02134,0.00000,0.08964,4.09700,24.50000,24.60000,24.50000,
8,CHA,63.058,7263.524,1,1,MSM_Rate_2C,4.19986,0.96898,0.02160,0.00000,0.09072,4.06956,24.50000,24.60000,24.50000,
8,CHA,64.034,7264.500,1,1,MSM_Rate_2C,4.19997,0.96355,0.02189,0.00000,0.09195,4.04841,24.50000,24.60000,24.50000,
8,CHA,64.973,7265.439,1,1,MSM_Rate_2C,4.19986,0.95921,0.02214,0.00000,0.09300,4.03170,24.50000,24.60000,24.50000,
8,CHA,66.042,7266.508,1,1,MSM_Rate_2C,4.19986,0.95343,0.02239,0.00000,0.09403,4.00426,24.50000,24.60000,24.50000,
8,CHA,67.041,7267.507,1,1,MSM_Rate_2C,4.19986,0.94873,0.02269,0.00000,0.09531,3.98918,24.50000,24.60000,24.50000,
8,CHA,68.055,7268.521,1,1,MSM_Rate_2C,4.19997,0.94367,0.02293,0.00000,0.09628,3.96337,24.50000,24.60000,24.50000,
8,CHA,69.098,7269.564,1,1,MSM_Rate_2C,4.19986,0.93860,0.02322,0.00000,0.09753,3.94352,24.50000,24.60000,24.50000,
8,CHA,70.019,7270.485,1,1,MSM_Rate_2C,4.19986,0.93427,0.02346,0.00000,0.09853,3.92540,24.50000,24.60000,24.50000,
8,CHA,71.023,7271.489,1,1,MSM_Rate_2C,4.19986,0.92884,0.02372,0.00000,0.09963,3.90414,24.50000,24.60000,24.50000,
8,CHA,72.010,7272.476,1,1,MSM_Rate_2C,4.19986,0.92414,0.02394,0.00000,0.10054,3.88126,24.50000,24.60000,24.50000,
8,CHA,73.054,7273.520,1,1,MSM_Rate_2C,4.19997,0.91908,0.02421,0.00000,0.10170,3.86011,24.50000,24.60000,24.50000,
8,CHA,74.060,7274.526,1,1,MSM_Rate_2C,4.19986,0.91474,0.02450,0.00000,0.10289,3.84340,24.50000,24.60000,24.50000,
8,CHA,75.000,7275.466,1,1,MSM_Rate_2C,4.19997,0.91040,0.02473,0.00000,0.10387,3.82508,24.50000,24.60000,24.50000,
8,CHA,76.039,7276.505,1,1,MSM_Rate_2C,4.19986,0.90534,0.02497,0.00000,0.10486,3.80230,24.50000,24.60000,24.50000,
8,CHA,77.050,7277.516,1,1,MSM_Rate_2C,4.19986,0.90100,0.02525,0.00000,0.10606,3.78570,24.50000,24.60000,24.50000,
8,CHA,78.000,7278.466,1,1,MSM_Rate_2C,4.19997,0.89703,0.02549,0.00000,0.10706,3.76748,24.50000,24.60000,24.50000,
8,CHA,79.009,7279.475,1,1,MSM_Rate_2C,4.19986,0.89269,0.02570,0.00000,0.10793,3.74916,24.50000,24.60000,24.50000,
8,CHA,80.013,7280.479,1,1,MSM_Rate_2C,4.19997,0.88799,0.02597,0.00000,0.10909,3.72951,24.50000,24.60000,24.50000,
8,CHA,80.962,7281.428,1,1,MSM_Rate_2C,4.19997,0.88401,0.02619,0.00000,0.11001,3.71281,24.50000,24.60000,24.50000,
8,CHA,82.071,7282.537,1,1,MSM_Rate_2C,4.19997,0.87931,0.02645,0.00000,0.11109,3.69307,24.50000,24.60000,24.50000,
8,CHA,83.091,7283.557,1,1,MSM_Rate_2C,4.19997,0.87461,0.02675,0.00000,0.11235,3.67475,24.50000,24.60000,24.50000,
8,CHA,84.045,7284.511,1,1,MSM_Rate_2C,4.19986,0.87099,0.02694,0.00000,0.11315,3.65805,24.50000,24.60000,24.50000,
8,CHA,85.101,7285.567,1,1,MSM_Rate_2C,4.19986,0.86629,0.02723,0.00000,0.11435,3.63992,24.50000,24.60000,24.50000,
8,CHA,86.064,7286.530,1,1,MSM_Rate_2C,4.19986,0.86232,0.02746,0.00000,0.11531,3.62160,24.50000,24.60000,24.50000,
8,CHA,87.049,7287.515,1,1,MSM_Rate_2C,4.19986,0.85834,0.02768,0.00000,0.11626,3.60490,24.50000,24.60000,24.50000,
8,CHA,88.054,7288.520,1,1,MSM_Rate_2C,4.19986,0.85472,0.02794,0.00000,0.11733,3.59133,24.50000,24.60000,24.50000,
8,CHA,89.020,7289.486,1,1,MSM_Rate_2C,4.19986,0.85002,0.02816,0.00000,0.11827,3.57310,24.50000,24.60000,24.50000,
8,CHA,90.073,7290.539,1,1,MSM_Rate_2C,4.19997,0.84605,0.02841,0.00000,0.11932,3.55488,24.50000,24.60000,24.50000,
8,CHA,91.079,7291.545,1,1,MSM_Rate_2C,4.19986,0.84243,0.02863,0.00000,0.12026,3.53808,24.50000,24.60000,24.50000,
8,CHA,92.050,7292.516,1,1,MSM_Rate_2C,4.19986,0.83845,0.02888,0.00000,0.12130,3.52451,24.50000,24.60000,24.50000,
8,CHA,93.040,7293.506,1,1,MSM_Rate_2C,4.19997,0.83520,0.02909,0.00000,0.12219,3.50781,24.50000,24.60000,24.50000,
8,CHA,93.990,7294.456,1,1,MSM_Rate_2C,4.19986,0.83194,0.02929,0.00000,0.12300,3.49405,24.50000,24.60000,24.50000,
8,CHA,95.056,7295.522,1,1,MSM_Rate_2C,4.19997,0.82761,0.02956,0.00000,0.12414,3.47592,24.50000,24.60000,24.50000,
8,CHA,95.996,7296.462,1,1,MSM_Rate_2C,4.19997,0.82471,0.02977,0.00000,0.12503,3.46377,24.50000,24.60000,24.50000,
8,CHA,97.007,7297.473,1,1,MSM_Rate_2C,4.19986,0.82074,0.03001,0.00000,0.12604,3.44859,24.50000,24.60000,24.50000,
8,CHA,98.076,7298.542,1,1,MSM_Rate_2C,4.19986,0.81676,0.03027,0.00000,0.12711,3.43188,24.50000,24.60000,24.50000,
8,CHA,99.021,7299.487,1,1,MSM_Rate_2C,4.19986,0.81351,0.03047,0.00000,0.12798,3.41821,24.50000,24.60000,24.50000,
8,CHA,100.032,7300.498,1,1,MSM_Rate_2C,4.19986,0.80989,0.03066,0.00000,0.12879,3.40142,24.50000,24.60000,24.50000,
8,CHA,101.002,7301.468,1,1,MSM_Rate_2C,4.19986,0.80700,0.03088,0.00000,0.12968,3.38927,24.50000,24.60000,24.50000,
8,CHA,102.039,7302.505,1,1,MSM_Rate_2C,4.19997,0.80338,0.03112,0.00000,0.13069,3.37418,24.50000,24.60000,24.50000,
8,CHA,103.109,7303.575,1,1,MSM_Rate_2C,4.19986,0.79940,0.03136,0.00000,0.13169,3.35738,24.50000,24.60000,24.50000,
8,CHA,104.075,7304.541,1,1,MSM_Rate_2C,4.19997,0.79615,0.03157,0.00000,0.13257,3.34381,24.50000,24.60000,24.50000,
8,CHA,105.068,7305.534,1,1,MSM_Rate_2C,4.19986,0.79253,0.03181,0.00000,0.13358,3.33014,24.50000,24.60000,24.50000,
8,CHA,106.075,7306.541,1,1,MSM_Rate_2C,4.19997,0.78892,0.03201,0.00000,0.13445,3.31344,24.50000,24.60000,24.50000,
8,CHA,107.045,7307.511,1,1,MSM_Rate_2C,4.19986,0.78603,0.03225,0.00000,0.13544,3.30281,24.50000,24.60000,24.50000,
8,CHA,108.114,7308.580,1,1,MSM_Rate_2C,4.19997,0.78205,0.03248,0.00000,0.13642,3.28458,24.50000,24.60000,24.50000,
8,CHA,108.995,7309.461,1,1,MSM_Rate_2C,4.19997,0.77880,0.03269,0.00000,0.13727,3.27387,24.50000,24.60000,24.50000,
8,CHA,110.004,7310.470,1,1,MSM_Rate_2C,4.19997,0.77554,0.03289,0.00000,0.13813,3.25725,24.50000,24.60000,24.50000,
8,CHA,111.080,7311.546,1,1,MSM_Rate_2C,4.19986,0.77229,0.03311,0.00000,0.13906,3.24350,24.50000,24.60000,24.50000,
8,CHA,112.022,7312.488,1,1,MSM_Rate_2C,4.19997,0.76940,0.03331,0.00000,0.13989,3.23144,24.50000,24.70000,24.50000,
