

Measurement ID,6341
Battery Name,LG M50
Battery Type,
Circuit,MCCD_1262
Program,167 - MSM_Rate_1C
Start Time,24/08/2020 10:56:50
End Time,25/08/2020 05:09:25
Test section,TS006034
Comment,
OrderNo,



Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,AhAccu,AhPrev,WhAccu,Watt,LogTempPositive,LogTempMid,LogTempNegative,
5,PAU,1200.115,1200.374,0,0,MSM_Rate_1C,3.19226,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,10.00000,9.90000,
5,PAU,1320.137,1320.396,0,0,MSM_Rate_1C,3.19237,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,10.00000,9.90000,
5,PAU,1440.075,1440.334,0,0,MSM_Rate_1C,3.19237,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,9.90000,9.90000,
5,PAU,1560.152,1560.411,0,0,MSM_Rate_1C,3.19237,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,9.90000,9.90000,
5,PAU,1680.188,1680.447,0,0,MSM_Rate_1C,3.19237,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,10.00000,9.90000,
5,PAU,1800.125,1800.384,0,0,MSM_Rate_1C,3.19248,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,10.00000,9.90000,
5,PAU,1920.032,1920.291,0,0,MSM_Rate_1C,3.19248,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,10.00000,9.90000,
5,PAU,2040.022,2040.281,0,0,MSM_Rate_1C,3.19248,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,10.00000,9.90000,
5,PAU,2160.105,2160.364,0,0,MSM_Rate_1C,3.19248,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,10.00000,9.90000,
5,PAU,2280.103,2280.362,0,0,MSM_Rate_1C,3.19248,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,10.00000,9.90000,
5,PAU,2400.126,2400.385,0,0,MSM_Rate_1C,3.19259,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,9.90000,9.90000,
5,PAU,2520.113,2520.372,0,0,MSM_Rate_1C,3.19259,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,10.00000,9.90000,
5,PAU,2640.076,2640.335,0,0,MSM_Rate_1C,3.19259,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,9.90000,9.90000,
5,PAU,2760.150,2760.409,0,0,MSM_Rate_1C,3.19259,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,10.00000,9.90000,
5,PAU,2880.083,2880.342,0,0,MSM_Rate_1C,3.19270,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,10.00000,9.90000,
5,PAU,3000.052,3000.311,0,0,MSM_Rate_1C,3.19270,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,10.00000,9.90000,
5,PAU,3120.078,3120.337,0,0,MSM_Rate_1C,3.19270,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,9.90000,9.90000,
5,PAU,3240.038,3240.297,0,0,MSM_Rate_1C,3.19270,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,9.90000,9.90000,
5,PAU,3360.046,3360.305,0,0,MSM_Rate_1C,3.19270,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,9.90000,9.90000,
5,PAU,3480.096,3480.355,0,0,MSM_Rate_1C,3.19281,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,9.90000,9.90000,
5,PAU,3600.154,3600.413,0,0,MSM_Rate_1C,3.19281,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,9.90000,9.90000,
5,PAU,3720.077,3720.336,0,0,MSM_Rate_1C,3.19281,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,9.90000,9.90000,
5,PAU,3840.120,3840.379,0,0,MSM_Rate_1C,3.19281,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,9.90000,9.90000,
5,PAU,3960.202,3960.461,0,0,MSM_Rate_1C,3.19292,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,9.90000,9.90000,
5,PAU,4080.169,4080.428,0,0,MSM_Rate_1C,3.19281,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,10.00000,9.90000,
5,PAU,4200.129,4200.388,0,0,MSM_Rate_1C,3.19292,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,9.90000,9.90000,
5,PAU,4320.070,4320.329,0,0,MSM_Rate_1C,3.19292,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,9.90000,9.90000,
5,PAU,4440.077,4440.336,0,0,MSM_Rate_1C,3.19292,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,9.90000,9.90000,
5,PAU,4560.037,4560.296,0,0,MSM_Rate_1C,3.19292,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,9.90000,9.90000,
5,PAU,4680.088,4680.347,0,0,MSM_Rate_1C,3.19304,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,9.90000,9.90000,
5,PAU,4800.084,4800.343,0,0,MSM_Rate_1C,3.19304,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,9.90000,9.90000,
5,PAU,4920.078,4920.337,0,0,MSM_Rate_1C,3.19304,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,9.90000,9.90000,
5,PAU,5040.064,5040.323,0,0,MSM_Rate_1C,3.19304,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,9.90000,9.90000,
5,PAU,5160.162,5160.421,0,0,MSM_Rate_1C,3.19304,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,9.90000,9.90000,
5,PAU,5280.048,5280.307,0,0,MSM_Rate_1C,3.19315,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,10.00000,9.90000,
5,PAU,5400.044,5400.303,0,0,MSM_Rate_1C,3.19315,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,10.00000,9.90000,
5,PAU,5520.113,5520.372,0,0,MSM_Rate_1C,3.19315,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,10.00000,9.90000,
5,PAU,5640.059,5640.318,0,0,MSM_Rate_1C,3.19326,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,10.00000,9.90000,
5,PAU,5760.022,5760.281,0,0,MSM_Rate_1C,3.19315,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,10.00000,9.90000,
5,PAU,5880.157,5880.416,0,0,MSM_Rate_1C,3.19326,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,10.00000,9.90000,
5,PAU,6000.067,6000.326,0,0,MSM_Rate_1C,3.19326,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,10.00000,9.90000,
5,PAU,6120.037,6120.296,0,0,MSM_Rate_1C,3.19326,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,10.00000,9.90000,
5,PAU,6240.121,6240.380,0,0,MSM_Rate_1C,3.19326,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,10.00000,9.90000,
5,PAU,6360.050,6360.309,0,0,MSM_Rate_1C,3.19326,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,10.00000,9.90000,
5,PAU,6480.102,6480.361,0,0,MSM_Rate_1C,3.19326,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,10.00000,9.90000,
5,PAU,6600.101,6600.360,0,0,MSM_Rate_1C,3.19326,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,10.00000,9.90000,
5,PAU,6720.055,6720.314,0,0,MSM_Rate_1C,3.19337,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,10.00000,9.90000,
5,PAU,6840.116,6840.375,0,0,MSM_Rate_1C,3.19337,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,10.00000,9.90000,
5,PAU,6960.088,6960.347,0,0,MSM_Rate_1C,3.19337,0.00000,0.00000,0.00000,0.00000,0.00000,10.00000,10.00000,9.90000,
5,PAU,7080.220,7080.479,0,0,MSM_Rate_1C,3.19348,0.00000,0.00000,0.00000,0.00000,0.00000,10.00000,10.00000,9.90000,
5,PAU,7200.110,7200.369,0,0,MSM_Rate_1C,3.19337,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,10.00000,9.90000,
5,PAU,7200.110,7200.369,0,0,MSM_Rate_1C,3.19348,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,10.00000,9.90000,
7,RANGE,0.000,7200.408,1,1,MSM_Rate_1C,3.19348,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,10.00000,9.90000,
7,RANGE,0.000,7200.408,1,1,MSM_Rate_1C,3.19348,0.00000,0.00000,0.00000,0.00000,0.00000,9.90000,10.00000,9.90000,
8,CHA,0.000,7200.408,1,1,MSM_Rate_1C,3.28165,1.66685,0.00000,0.00000,0.00000,0.00000,9.90000,10.00000,9.90000,
8,CHA,0.116,7200.524,1,1,MSM_Rate_1C,3.30500,1.66757,0.00000,0.00000,0.00000,5.47000,9.90000,10.00000,9.90000,
8,CHA,0.382,7200.790,1,1,MSM_Rate_1C,3.31856,1.66865,0.00015,0.00000,0.00049,5.52250,9.90000,10.00000,9.90000,
8,CHA,0.553,7200.961,1,1,MSM_Rate_1C,3.33012,1.66936,0.00027,0.00000,0.00089,5.55354,9.90000,10.00000,9.90000,
8,CHA,1.036,7201.444,1,1,MSM_Rate_1C,3.33835,1.66972,0.00049,0.00000,0.00162,5.57115,9.90000,10.00000,9.90000,
8,CHA,1.377,7201.785,1,1,MSM_Rate_1C,3.34124,1.66972,0.00070,0.00000,0.00232,5.57895,9.90000,10.00000,9.90000,
8,CHA,2.032,7202.440,1,1,MSM_Rate_1C,3.34424,1.66972,0.00101,0.00000,0.00335,5.58396,9.90000,10.00000,9.90000,
8,CHA,3.011,7203.419,1,1,MSM_Rate_1C,3.34736,1.66972,0.00142,0.00000,0.00475,5.58842,9.90000,10.00000,9.90000,
8,CHA,4.039,7204.447,1,1,MSM_Rate_1C,3.34969,1.66972,0.00192,0.00000,0.00640,5.59306,9.90000,10.00000,9.90000,
8,CHA,4.916,7205.324,1,1,MSM_Rate_1C,3.35125,1.66972,0.00234,0.00000,0.00783,5.59566,9.90000,10.00000,9.90000,
8,CHA,4.986,7205.394,1,1,MSM_Rate_1C,3.35169,1.67008,0.00234,0.00000,0.00783,5.59566,9.90000,10.00000,9.90000,
8,CHA,6.118,7206.526,1,1,MSM_Rate_1C,3.35358,1.66972,0.00282,0.00000,0.00944,5.59937,9.90000,10.00000,9.90000,
8,CHA,7.127,7207.535,1,1,MSM_Rate_1C,3.35525,1.66972,0.00330,0.00000,0.01105,5.60234,9.90000,10.00000,9.90000,
8,CHA,8.016,7208.424,1,1,MSM_Rate_1C,3.35681,1.66972,0.00373,0.00000,0.01247,5.60438,9.90000,10.00000,9.90000,
8,CHA,9.024,7209.432,1,1,MSM_Rate_1C,3.35825,1.66972,0.00424,0.00000,0.01420,5.60735,9.90000,10.00000,9.90000,
8,CHA,10.019,7210.427,1,1,MSM_Rate_1C,3.35970,1.66972,0.00463,0.00000,0.01550,5.60958,9.90000,10.00000,9.90000,
8,CHA,11.022,7211.430,1,1,MSM_Rate_1C,3.36114,1.66972,0.00512,0.00000,0.01714,5.61218,9.90000,10.00000,9.90000,
8,CHA,11.106,7211.514,1,1,MSM_Rate_1C,3.36125,1.66972,0.00512,0.00000,0.01714,5.61218,9.90000,10.00000,9.90000,
8,CHA,12.027,7212.435,1,1,MSM_Rate_1C,3.36259,1.66972,0.00554,0.00000,0.01858,5.61441,9.90000,10.00000,9.90000,
8,CHA,13.004,7213.412,1,1,MSM_Rate_1C,3.36392,1.67008,0.00604,0.00000,0.02024,5.61803,9.90000,10.00000,9.90000,
8,CHA,14.041,7214.449,1,1,MSM_Rate_1C,3.36548,1.66972,0.00658,0.00000,0.02205,5.61942,9.90000,10.00000,9.90000,
8,CHA,15.131,7215.539,1,1,MSM_Rate_1C,3.36681,1.67008,0.00700,0.00000,0.02349,5.62146,9.90000,10.00000,9.90000,
8,CHA,16.005,7216.413,1,1,MSM_Rate_1C,3.36804,1.66972,0.00748,0.00000,0.02510,5.62369,9.90000,10.00000,9.90000,
8,CHA,16.994,7217.402,1,1,MSM_Rate_1C,3.36926,1.67008,0.00787,0.00000,0.02642,5.62536,9.90000,10.00000,9.90000,
8,CHA,18.100,7218.508,1,1,MSM_Rate_1C,3.37059,1.66972,0.00839,0.00000,0.02815,5.62759,9.90000,10.00000,9.90000,
8,CHA,18.603,7219.011,1,1,MSM_Rate_1C,3.37126,1.66972,0.00869,0.00000,0.02917,5.62907,9.90000,10.00000,9.90000,
8,CHA,19.074,7219.482,1,1,MSM_Rate_1C,3.37182,1.66972,0.00891,0.00000,0.02992,5.63000,9.90000,10.00000,9.90000,
8,CHA,20.055,7220.463,1,1,MSM_Rate_1C,3.37293,1.67008,0.00930,0.00000,0.03122,5.63167,9.90000,10.00000,9.90000,
8,CHA,21.101,7221.509,1,1,MSM_Rate_1C,3.37426,1.66972,0.00978,0.00000,0.03283,5.63493,9.90000,10.00000,9.90000,
8,CHA,22.043,7222.451,1,1,MSM_Rate_1C,3.37537,1.66972,0.01026,0.00000,0.03445,5.63594,9.90000,10.00000,9.90000,
8,CHA,23.157,7223.565,1,1,MSM_Rate_1C,3.37660,1.66972,0.01074,0.00000,0.03610,5.63799,9.90000,10.00000,9.90000,
8,CHA,24.113,7224.521,1,1,MSM_Rate_1C,3.37771,1.67008,0.01116,0.00000,0.03751,5.63966,9.90000,10.00000,9.90000,
8,CHA,25.121,7225.529,1,1,MSM_Rate_1C,3.37882,1.67008,0.01165,0.00000,0.03918,5.64291,9.90000,10.00000,9.90000,
8,CHA,26.104,7226.512,1,1,MSM_Rate_1C,3.37993,1.66972,0.01207,0.00000,0.04059,5.64337,9.90000,10.00000,9.90000,
8,CHA,27.088,7227.496,1,1,MSM_Rate_1C,3.38093,1.67008,0.01258,0.00000,0.04230,5.64644,9.90000,10.00000,9.90000,
8,CHA,27.242,7227.650,1,1,MSM_Rate_1C,3.38127,1.67008,0.01268,0.00000,0.04265,5.64700,9.90000,10.00000,9.90000,
8,CHA,27.998,7228.406,1,1,MSM_Rate_1C,3.38204,1.66972,0.01299,0.00000,0.04368,5.64690,9.90000,10.00000,9.90000,
8,CHA,29.107,7229.515,1,1,MSM_Rate_1C,3.38316,1.66972,0.01347,0.00000,0.04530,5.65016,9.90000,10.00000,9.90000,
8,CHA,30.087,7230.495,1,1,MSM_Rate_1C,3.38416,1.66972,0.01398,0.00000,0.04705,5.65061,9.90000,10.00000,9.90000,
8,CHA,31.036,7231.444,1,1,MSM_Rate_1C,3.38538,1.66972,0.01439,0.00000,0.04843,5.65228,9.90000,10.00000,9.90000,
8,CHA,32.062,7232.470,1,1,MSM_Rate_1C,3.38649,1.66972,0.01493,0.00000,0.05027,5.65451,9.90000,10.00000,9.90000,
8,CHA,33.045,7233.453,1,1,MSM_Rate_1C,3.38749,1.66972,0.01536,0.00000,0.05173,5.65703,9.90000,10.00000,9.90000,
8,CHA,34.049,7234.457,1,1,MSM_Rate_1C,3.38849,1.66972,0.01585,0.00000,0.05337,5.65785,9.90000,10.00000,9.90000,
8,CHA,35.068,7235.476,1,1,MSM_Rate_1C,3.38949,1.66972,0.01628,0.00000,0.05482,5.65915,9.90000,10.00000,9.90000,
8,CHA,36.074,7236.482,1,1,MSM_Rate_1C,3.39049,1.66972,0.01676,0.00000,0.05646,5.66119,9.90000,10.00000,9.90000,
8,CHA,36.823,7237.231,1,1,MSM_Rate_1C,3.39127,1.67008,0.01706,0.00000,0.05749,5.66230,9.90000,10.00000,9.90000,
8,CHA,37.021,7237.429,1,1,MSM_Rate_1C,3.39149,1.67008,0.01719,0.00000,0.05791,5.66249,9.90000,10.00000,9.90000,
8,CHA,38.172,7238.580,1,1,MSM_Rate_1C,3.39261,1.67008,0.01767,0.00000,0.05955,5.66435,9.90000,10.00000,9.90000,
8,CHA,39.115,7239.523,1,1,MSM_Rate_1C,3.39350,1.66972,0.01816,0.00000,0.06120,5.66620,9.90000,10.00000,9.90000,
8,CHA,40.058,7240.466,1,1,MSM_Rate_1C,3.39450,1.66972,0.01858,0.00000,0.06264,5.66872,9.90000,10.00000,9.90000,
8,CHA,41.056,7241.464,1,1,MSM_Rate_1C,3.39539,1.66972,0.01906,0.00000,0.06428,5.66936,9.90000,10.00000,9.90000,
8,CHA,42.023,7242.431,1,1,MSM_Rate_1C,3.39639,1.66972,0.01949,0.00000,0.06573,5.67084,9.90000,10.00000,9.90000,
8,CHA,43.139,7243.547,1,1,MSM_Rate_1C,3.39728,1.66972,0.01997,0.00000,0.06737,5.67251,9.90000,10.00000,9.90000,
8,CHA,43.984,7244.392,1,1,MSM_Rate_1C,3.39828,1.67008,0.02040,0.00000,0.06883,5.67504,9.90000,10.00000,9.90000,
8,CHA,45.103,7245.511,1,1,MSM_Rate_1C,3.39917,1.67008,0.02089,0.00000,0.07047,5.67671,9.90000,10.00000,9.90000,
8,CHA,46.024,7246.432,1,1,MSM_Rate_1C,3.40006,1.67008,0.02131,0.00000,0.07192,5.67819,9.90000,10.00000,9.90000,
8,CHA,46.985,7247.393,1,1,MSM_Rate_1C,3.40095,1.66972,0.02180,0.00000,0.07357,5.67864,9.90000,10.00000,9.90000,
8,CHA,47.303,7247.711,1,1,MSM_Rate_1C,3.40128,1.66972,0.02192,0.00000,0.07400,5.67901,9.90000,10.00000,9.90000,
8,CHA,47.996,7248.404,1,1,MSM_Rate_1C,3.40183,1.66972,0.02223,0.00000,0.07503,5.67994,9.90000,10.00000,9.90000,
8,CHA,49.036,7249.444,1,1,MSM_Rate_1C,3.40284,1.66972,0.02273,0.00000,0.07675,5.68161,9.90000,10.00000,9.90000,
8,CHA,50.010,7250.418,1,1,MSM_Rate_1C,3.40372,1.67008,0.02319,0.00000,0.07831,5.68451,9.90000,10.00000,9.90000,
8,CHA,51.004,7251.412,1,1,MSM_Rate_1C,3.40450,1.66972,0.02362,0.00000,0.07977,5.68581,9.90000,10.00000,9.90000,
8,CHA,52.047,7252.455,1,1,MSM_Rate_1C,3.40550,1.66972,0.02411,0.00000,0.08143,5.68607,9.90000,10.00000,9.90000,
8,CHA,53.017,7253.425,1,1,MSM_Rate_1C,3.40628,1.66972,0.02461,0.00000,0.08315,5.68755,9.90000,10.00000,9.90000,
8,CHA,54.024,7254.432,1,1,MSM_Rate_1C,3.40717,1.66972,0.02503,0.00000,0.08456,5.68904,9.90000,10.00000,9.90000,
8,CHA,55.020,7255.428,1,1,MSM_Rate_1C,3.40806,1.66972,0.02558,0.00000,0.08643,5.69052,9.90000,10.00000,9.90000,
8,CHA,56.011,7256.419,1,1,MSM_Rate_1C,3.40895,1.66972,0.02597,0.00000,0.08776,5.69305,10.00000,10.00000,9.90000,
8,CHA,57.000,7257.408,1,1,MSM_Rate_1C,3.40984,1.67008,0.02650,0.00000,0.08959,5.69472,10.00000,10.00000,9.90000,
8,CHA,58.040,7258.448,1,1,MSM_Rate_1C,3.41062,1.66972,0.02698,0.00000,0.09123,5.69479,10.00000,10.00000,9.90000,
8,CHA,58.809,7259.217,1,1,MSM_Rate_1C,3.41129,1.66972,0.02734,0.00000,0.09245,5.69591,10.00000,10.00000,9.90000,
8,CHA,59.137,7259.545,1,1,MSM_Rate_1C,3.41151,1.66972,0.02740,0.00000,0.09263,5.69628,10.00000,10.00000,9.90000,
8,CHA,60.109,7260.517,1,1,MSM_Rate_1C,3.41229,1.67008,0.02789,0.00000,0.09434,5.69880,10.00000,10.00000,9.90000,
8,CHA,61.045,7261.453,1,1,MSM_Rate_1C,3.41318,1.66972,0.02831,0.00000,0.09575,5.69992,10.00000,10.00000,9.90000,
8,CHA,62.154,7262.562,1,1,MSM_Rate_1C,3.41395,1.66972,0.02879,0.00000,0.09741,5.70036,10.00000,10.00000,9.90000,
8,CHA,63.032,7263.440,1,1,MSM_Rate_1C,3.41473,1.66972,0.02922,0.00000,0.09886,5.70270,10.00000,10.00000,9.90000,
8,CHA,64.057,7264.465,1,1,MSM_Rate_1C,3.41551,1.66972,0.02972,0.00000,0.10058,5.70296,10.00000,10.00000,9.90000,
8,CHA,65.114,7265.522,1,1,MSM_Rate_1C,3.41640,1.67008,0.03024,0.00000,0.10233,5.70567,10.00000,10.00000,9.90000,
8,CHA,66.157,7266.565,1,1,MSM_Rate_1C,3.41707,1.66972,0.03071,0.00000,0.10394,5.70556,10.00000,10.00000,9.90000,
8,CHA,67.101,7267.509,1,1,MSM_Rate_1C,3.41796,1.66972,0.03111,0.00000,0.10531,5.70704,10.00000,10.00000,9.90000,
8,CHA,68.184,7268.592,1,1,MSM_Rate_1C,3.41873,1.66972,0.03159,0.00000,0.10697,5.70834,10.00000,10.00000,9.90000,
8,CHA,68.992,7269.400,1,1,MSM_Rate_1C,3.41940,1.66972,0.03196,0.00000,0.10823,5.70927,10.00000,10.00000,9.90000,
8,CHA,70.136,7270.544,1,1,MSM_Rate_1C,3.42029,1.66972,0.03250,0.00000,0.11007,5.71076,10.00000,10.00000,9.90000,
8,CHA,71.103,7271.511,1,1,MSM_Rate_1C,3.42096,1.66972,0.03300,0.00000,0.11177,5.71206,10.00000,10.00000,9.90000,
8,CHA,71.343,7271.751,1,1,MSM_Rate_1C,3.42129,1.66972,0.03311,0.00000,0.11216,5.71243,10.00000,10.00000,9.90000,
8,CHA,72.102,7272.510,1,1,MSM_Rate_1C,3.42174,1.67008,0.03342,0.00000,0.11322,5.71336,10.00000,10.00000,9.90000,
8,CHA,73.053,7273.461,1,1,MSM_Rate_1C,3.42251,1.66972,0.03391,0.00000,0.11490,5.71466,10.00000,10.00000,9.90000,
8,CHA,74.143,7274.551,1,1,MSM_Rate_1C,3.42329,1.67008,0.03441,0.00000,0.11661,5.71719,10.00000,10.00000,9.90000,
8,CHA,74.989,7275.397,1,1,MSM_Rate_1C,3.42396,1.66972,0.03483,0.00000,0.11803,5.71707,10.00000,10.00000,9.90000,
8,CHA,76.072,7276.480,1,1,MSM_Rate_1C,3.42474,1.66972,0.03531,0.00000,0.11968,5.71837,10.00000,10.00000,9.90000,
8,CHA,77.103,7277.511,1,1,MSM_Rate_1C,3.42552,1.67008,0.03574,0.00000,0.12116,5.71948,10.00000,10.00000,9.90000,
8,CHA,78.143,7278.551,1,1,MSM_Rate_1C,3.42629,1.66972,0.03623,0.00000,0.12282,5.72183,10.00000,10.00000,9.90000,
8,CHA,78.991,7279.399,1,1,MSM_Rate_1C,3.42685,1.67008,0.03661,0.00000,0.12414,5.72171,10.00000,10.00000,9.90000,
8,CHA,80.020,7280.428,1,1,MSM_Rate_1C,3.42752,1.66972,0.03715,0.00000,0.12598,5.72301,10.00000,10.00000,9.90000,
8,CHA,81.062,7281.470,1,1,MSM_Rate_1C,3.42841,1.66972,0.03757,0.00000,0.12743,5.72536,10.00000,10.00000,9.90000,
8,CHA,82.123,7282.531,1,1,MSM_Rate_1C,3.42907,1.66972,0.03806,0.00000,0.12912,5.72561,10.00000,10.00000,9.90000,
8,CHA,83.080,7283.488,1,1,MSM_Rate_1C,3.42974,1.66972,0.03857,0.00000,0.13086,5.72672,10.00000,10.00000,9.90000,
8,CHA,84.040,7284.448,1,1,MSM_Rate_1C,3.43041,1.66972,0.03900,0.00000,0.13235,5.72784,10.00000,10.00000,9.90000,
8,CHA,84.996,7285.404,1,1,MSM_Rate_1C,3.43108,1.66972,0.03942,0.00000,0.13378,5.72895,10.00000,10.00000,9.90000,
8,CHA,85.124,7285.532,1,1,MSM_Rate_1C,3.43130,1.67008,0.03955,0.00000,0.13421,5.73056,10.00000,10.00000,9.90000,
8,CHA,86.018,7286.426,1,1,MSM_Rate_1C,3.43185,1.67008,0.03991,0.00000,0.13546,5.73148,10.00000,10.00000,9.90000,
8,CHA,87.027,7287.435,1,1,MSM_Rate_1C,3.43252,1.66972,0.04041,0.00000,0.13718,5.73136,10.00000,10.00000,9.90000,
8,CHA,88.041,7288.449,1,1,MSM_Rate_1C,3.43319,1.66972,0.04083,0.00000,0.13861,5.73248,10.00000,10.00000,9.90000,
8,CHA,89.110,7289.518,1,1,MSM_Rate_1C,3.43386,1.66972,0.04137,0.00000,0.14047,5.73359,10.00000,10.00000,9.90000,
8,CHA,90.039,7290.447,1,1,MSM_Rate_1C,3.43452,1.67008,0.04182,0.00000,0.14203,5.73594,10.00000,10.00000,9.90000,
8,CHA,91.031,7291.439,1,1,MSM_Rate_1C,3.43519,1.66972,0.04221,0.00000,0.14334,5.73582,10.00000,10.00000,9.90000,
8,CHA,92.069,7292.477,1,1,MSM_Rate_1C,3.43597,1.67008,0.04275,0.00000,0.14520,5.73835,10.00000,10.00000,9.90000,
8,CHA,93.146,7293.554,1,1,MSM_Rate_1C,3.43663,1.66972,0.04318,0.00000,0.14669,5.73928,10.00000,10.00000,9.90000,
8,CHA,94.045,7294.453,1,1,MSM_Rate_1C,3.43730,1.66972,0.04367,0.00000,0.14836,5.73935,10.00000,10.00000,10.00000,
8,CHA,95.095,7295.503,1,1,MSM_Rate_1C,3.43797,1.66972,0.04410,0.00000,0.14986,5.74027,10.00000,10.00000,10.00000,
8,CHA,96.013,7296.421,1,1,MSM_Rate_1C,3.43852,1.66972,0.04459,0.00000,0.15153,5.74139,10.00000,10.00000,10.00000,
8,CHA,97.162,7297.570,1,1,MSM_Rate_1C,3.43919,1.67008,0.04508,0.00000,0.15321,5.74374,10.00000,10.00000,10.00000,
8,CHA,98.031,7298.439,1,1,MSM_Rate_1C,3.43986,1.66972,0.04551,0.00000,0.15469,5.74467,10.00000,10.00000,10.00000,
8,CHA,99.034,7299.442,1,1,MSM_Rate_1C,3.44041,1.67008,0.04599,0.00000,0.15636,5.74578,10.00000,10.00000,10.00000,
